,Athens,Berlin,Paris,Rome,query,London,Hanoi,Rio de Janeiro,Lisbon,Tokyo,Seoul,Bangkok,Minsk,Warsaw,Cape Town,Dublin
2021-12-22 10:00:00+01:00,10.0,-0.7,-2.8,7.5,2021-12-22 08:00:00+01:00,1.1,24.3,22.8,13.1,,,,,,,
2021-12-22 11:00:00+01:00,10.5,0.0,-1.1,8.7,2021-12-22 08:00:00+01:00,2.2,22.5,24.2,13.9,,,,,,,
2021-12-22 12:00:00+01:00,10.9,0.3,0.0,10.2,2021-12-22 08:00:00+01:00,3.3,21.4,26.4,14.7,,,,,,,
2021-12-22 13:00:00+01:00,11.4,0.3,1.1,11.4,2021-12-22 08:00:00+01:00,3.9,20.2,28.4,15.1,,,,,,,
2021-12-22 14:00:00+01:00,11.0,0.8,1.1,12.5,2021-12-22 08:00:00+01:00,5.0,19.2,30.1,15.5,,,,,,,
2021-12-22 15:00:00+01:00,10.6,0.0,2.2,11.5,2021-12-22 08:00:00+01:00,6.1,18.2,31.5,15.7,,,,,,,
2021-12-22 16:00:00+01:00,10.3,-0.9,1.1,11.0,2021-12-22 08:00:00+01:00,5.0,17.5,32.6,16.2,,,,,,,
2021-12-22 17:00:00+01:00,9.4,-0.9,0.6,10.6,2021-12-22 08:00:00+01:00,4.4,17.0,32.9,15.3,,,,,,,
2021-12-22 18:00:00+01:00,7.9,-1.2,0.0,9.8,2021-12-22 08:00:00+01:00,4.4,16.5,33.5,14.7,,,,,,,
2021-12-22 19:00:00+01:00,7.6,-1.6,0.0,8.8,2021-12-22 08:00:00+01:00,4.4,16.2,32.3,14.4,,,,,,,
2021-12-23 09:00:00+01:00,9.1,-1.7,2.2,5.1,2021-12-23 09:00:00+01:00,7.8,25.6,22.2,14.1,,,,,,,
2021-12-23 10:00:00+01:00,9.6,-1.7,3.3,6.8,2021-12-23 09:00:00+01:00,8.3,25.5,22.8,14.0,,,,,,,
2021-12-23 11:00:00+01:00,10.0,-0.6,5.6,8.6,2021-12-23 09:00:00+01:00,8.9,23.4,23.3,14.1,,,,,,,
2021-12-23 12:00:00+01:00,10.5,0.0,7.2,10.1,2021-12-23 09:00:00+01:00,9.4,22.5,24.0,14.4,,,,,,,
2021-12-23 13:00:00+01:00,10.8,0.6,8.3,11.4,2021-12-23 09:00:00+01:00,9.4,21.0,24.5,14.5,,,,,,,
2021-12-23 14:00:00+01:00,10.5,0.6,9.4,12.3,2021-12-23 09:00:00+01:00,10.0,20.2,25.4,15.2,,,,,,,
2021-12-23 15:00:00+01:00,9.9,1.1,10.0,13.4,2021-12-23 09:00:00+01:00,10.0,19.6,24.0,14.8,,,,,,,
2021-12-23 16:00:00+01:00,9.4,0.0,9.4,12.3,2021-12-23 09:00:00+01:00,10.6,19.2,24.3,14.7,,,,,,,
2021-12-23 17:00:00+01:00,8.8,0.0,8.9,11.6,2021-12-23 09:00:00+01:00,10.6,18.9,24.5,14.5,,,,,,,
2021-12-23 18:00:00+01:00,7.5,-0.6,8.3,10.5,2021-12-23 09:00:00+01:00,10.6,18.7,24.4,14.1,,,,,,,
2021-12-23 19:00:00+01:00,6.3,-1.1,7.8,9.7,2021-12-23 09:00:00+01:00,11.1,18.4,24.1,13.9,,,,,,,
2021-12-23 20:00:00+01:00,5.8,-0.6,8.9,9.8,2021-12-23 09:00:00+01:00,10.0,18.5,23.8,13.5,,,,,,,
2021-12-23 22:00:00+01:00,5.5,0.0,7.7,9.5,2021-12-23 22:00:00+01:00,9.4,18.7,24.3,13.8,,,,,,,
2021-12-23 23:00:00+01:00,5.1,0.6,7.8,9.5,2021-12-23 22:00:00+01:00,8.9,18.7,23.7,13.6,,,,,,,
2021-12-24 00:00:00+01:00,4.7,0.6,7.8,9.4,2021-12-23 22:00:00+01:00,8.3,18.4,23.1,13.5,,,,,,,
2021-12-24 01:00:00+01:00,4.3,1.1,7.8,9.3,2021-12-23 22:00:00+01:00,8.3,18.6,22.8,13.4,,,,,,,
2021-12-24 02:00:00+01:00,3.9,1.7,7.8,9.1,2021-12-23 22:00:00+01:00,8.3,18.7,22.4,13.4,,,,,,,
2021-12-24 03:00:00+01:00,3.5,2.2,7.8,8.8,2021-12-23 22:00:00+01:00,8.3,19.3,22.2,13.5,,,,,,,
2021-12-24 04:00:00+01:00,3.2,2.8,6.7,8.6,2021-12-23 22:00:00+01:00,7.8,19.8,21.9,12.9,,,,,,,
2021-12-24 05:00:00+01:00,3.7,3.3,7.2,8.0,2021-12-23 22:00:00+01:00,7.8,20.6,21.7,13.6,,,,,,,
2021-12-24 06:00:00+01:00,4.4,3.9,7.2,8.6,2021-12-23 22:00:00+01:00,7.8,21.6,21.2,13.6,,,,,,,
2021-12-24 07:00:00+01:00,5.1,3.9,7.2,8.7,2021-12-23 22:00:00+01:00,7.2,22.4,20.9,13.7,,,,,,,
2021-12-24 08:00:00+01:00,6.4,3.9,6.7,9.2,2021-12-23 22:00:00+01:00,7.8,23.1,20.4,13.6,,,,,,,
2021-12-24 09:00:00+01:00,8.7,3.9,6.7,10.1,2021-12-23 22:00:00+01:00,7.8,23.6,20.9,13.5,,,,,,,
2021-12-24 08:00:00+01:00,7.5,4.3,7.8,10.4,2021-12-24 08:00:00+01:00,7.8,23.1,20.4,13.4,,,,,,,
2021-12-24 09:00:00+01:00,8.6,4.6,7.8,10.8,2021-12-24 08:00:00+01:00,7.8,23.5,20.7,13.1,,,,,,,
2021-12-24 10:00:00+01:00,9.6,5.2,7.8,11.3,2021-12-24 08:00:00+01:00,7.8,23.9,20.9,13.3,,,,,,,
2021-12-24 11:00:00+01:00,10.5,4.5,8.3,12.1,2021-12-24 08:00:00+01:00,8.3,22.5,22.0,13.9,,,,,,,
2021-12-24 12:00:00+01:00,11.3,4.0,8.9,12.8,2021-12-24 08:00:00+01:00,8.3,21.8,23.2,14.5,,,,,,,
2021-12-24 13:00:00+01:00,12.1,3.4,9.4,13.4,2021-12-24 08:00:00+01:00,9.4,21.0,24.2,14.9,,,,,,,
2021-12-24 14:00:00+01:00,12.9,3.0,9.4,13.9,2021-12-24 08:00:00+01:00,9.4,20.5,24.0,15.6,,,,,,,
2021-12-24 15:00:00+01:00,12.1,2.6,10.0,14.3,2021-12-24 08:00:00+01:00,10.0,19.8,24.6,14.9,,,,,,,
2021-12-24 16:00:00+01:00,11.1,2.2,9.4,15.1,2021-12-24 08:00:00+01:00,9.4,19.4,24.6,14.8,,,,,,,
2021-12-24 17:00:00+01:00,10.1,1.9,9.4,13.6,2021-12-24 08:00:00+01:00,8.9,19.4,24.9,14.9,,,,,,,
2021-12-24 18:00:00+01:00,8.9,1.5,8.9,12.5,2021-12-24 08:00:00+01:00,8.9,19.4,25.5,14.5,,,,,,,
2021-12-24 19:00:00+01:00,7.9,1.0,8.9,11.5,2021-12-24 08:00:00+01:00,8.9,19.3,25.0,14.1,,,,,,,
2021-12-24 21:00:00+01:00,10.3,-0.9,8.3,12.5,2021-12-24 21:00:00+01:00,8.9,19.8,24.4,13.1,,,,,,,
2021-12-24 22:00:00+01:00,9.8,-1.9,7.8,12.7,2021-12-24 21:00:00+01:00,9.4,19.8,23.5,13.1,,,,,,,
2021-12-24 23:00:00+01:00,9.3,-2.8,8.3,12.8,2021-12-24 21:00:00+01:00,9.4,19.7,22.6,13.1,,,,,,,
2021-12-25 00:00:00+01:00,8.8,-3.3,8.8,12.9,2021-12-24 21:00:00+01:00,8.9,19.4,22.5,13.1,,,,,,,
2021-12-25 01:00:00+01:00,8.4,-4.4,9.1,13.1,2021-12-24 21:00:00+01:00,8.9,19.7,22.0,13.1,,,,,,,
2021-12-25 02:00:00+01:00,8.0,-5.0,9.1,13.3,2021-12-24 21:00:00+01:00,8.9,19.9,21.7,13.1,,,,,,,
2021-12-25 03:00:00+01:00,7.6,-5.6,9.1,13.6,2021-12-24 21:00:00+01:00,8.9,20.5,21.4,13.1,,,,,,,
2021-12-25 04:00:00+01:00,7.2,-6.1,9.0,13.7,2021-12-24 21:00:00+01:00,8.3,21.0,21.1,13.1,,,,,,,
2021-12-25 05:00:00+01:00,6.9,-6.1,8.9,13.8,2021-12-24 21:00:00+01:00,7.8,21.5,20.9,13.5,,,,,,,
2021-12-25 06:00:00+01:00,6.8,-6.1,8.8,14.0,2021-12-24 21:00:00+01:00,7.8,22.2,20.7,13.9,,,,,,,
2021-12-25 07:00:00+01:00,7.5,-6.1,8.8,14.1,2021-12-24 21:00:00+01:00,7.8,22.5,20.6,14.3,,,,,,,
2021-12-25 08:00:00+01:00,8.1,-6.7,8.6,14.2,2021-12-24 21:00:00+01:00,7.8,22.6,20.3,14.4,,,,,,,
2021-12-25 08:00:00+01:00,10.0,-6.8,7.5,14.2,2021-12-25 08:00:00+01:00,8.3,23.8,19.8,14.6,,,,,,,
2021-12-25 09:00:00+01:00,11.3,-7.4,8.0,14.4,2021-12-25 08:00:00+01:00,8.3,24.7,19.2,14.7,,,,,,,
2021-12-25 10:00:00+01:00,12.5,-5.9,7.9,14.6,2021-12-25 08:00:00+01:00,8.3,24.0,20.2,14.9,,,,,,,
2021-12-25 11:00:00+01:00,13.4,-4.6,8.5,14.9,2021-12-25 08:00:00+01:00,7.2,23.0,21.4,15.1,,,,,,,
2021-12-25 12:00:00+01:00,13.8,-3.9,9.0,15.2,2021-12-25 08:00:00+01:00,7.2,22.7,23.0,15.2,,,,,,,
2021-12-25 13:00:00+01:00,14.5,-3.7,9.4,15.8,2021-12-25 08:00:00+01:00,7.2,21.9,24.5,15.2,,,,,,,
2021-12-25 14:00:00+01:00,13.9,-3.3,9.9,15.0,2021-12-25 08:00:00+01:00,7.2,21.5,25.3,15.7,,,,,,,
2021-12-25 15:00:00+01:00,13.2,-3.9,9.4,14.7,2021-12-25 08:00:00+01:00,6.7,21.0,25.8,15.0,,,,,,,
2021-12-25 16:00:00+01:00,12.1,-4.9,9.2,14.4,2021-12-25 08:00:00+01:00,6.7,20.6,26.1,14.8,,,,,,,
2021-12-25 17:00:00+01:00,11.1,-5.0,9.0,14.1,2021-12-25 08:00:00+01:00,6.7,20.4,26.6,14.6,,,,,,,
2021-12-25 18:00:00+01:00,9.7,-5.3,8.8,14.0,2021-12-25 08:00:00+01:00,6.7,20.0,26.0,14.1,,,,,,,
2021-12-25 19:00:00+01:00,8.7,-5.6,8.6,13.9,2021-12-25 08:00:00+01:00,6.7,19.7,25.3,13.8,,,,,,,
2021-12-25 20:00:00+01:00,11.4,-6.7,8.3,13.7,2021-12-25 20:00:00+01:00,6.1,19.2,25.5,13.6,,,,,,,
2021-12-25 21:00:00+01:00,10.5,-6.7,8.3,13.4,2021-12-25 20:00:00+01:00,6.1,17.6,24.8,13.2,,,,,,,
2021-12-25 22:00:00+01:00,9.7,-6.7,8.3,13.1,2021-12-25 20:00:00+01:00,6.1,17.0,23.9,12.8,,,,,,,
2021-12-25 23:00:00+01:00,9.0,-6.7,8.3,13.0,2021-12-25 20:00:00+01:00,6.1,17.5,22.6,11.9,,,,,,,
2021-12-26 00:00:00+01:00,8.4,-6.7,7.8,12.9,2021-12-25 20:00:00+01:00,6.1,17.0,22.2,12.7,,,,,,,
2021-12-26 01:00:00+01:00,7.8,-6.7,7.8,12.9,2021-12-25 20:00:00+01:00,6.1,17.2,21.7,13.0,,,,,,,
2021-12-26 02:00:00+01:00,7.2,-7.2,6.7,12.5,2021-12-25 20:00:00+01:00,6.1,17.3,21.2,13.1,,,,,,,
2021-12-26 03:00:00+01:00,7.7,-7.2,7.8,12.0,2021-12-25 20:00:00+01:00,6.7,17.6,20.7,13.4,,,,,,,
2021-12-26 04:00:00+01:00,8.2,-7.2,8.3,11.6,2021-12-25 20:00:00+01:00,6.7,17.9,20.2,13.5,,,,,,,
2021-12-26 05:00:00+01:00,8.6,-7.2,8.3,11.4,2021-12-25 20:00:00+01:00,7.2,17.3,19.9,13.6,,,,,,,
2021-12-26 06:00:00+01:00,8.6,-7.2,8.3,11.4,2021-12-25 20:00:00+01:00,7.2,17.0,19.6,13.7,,,,,,,
2021-12-26 07:00:00+01:00,8.7,-7.8,8.3,10.7,2021-12-25 20:00:00+01:00,7.8,16.9,19.3,13.9,,,,,,,
2021-12-26 08:00:00+01:00,9.7,-9.1,8.8,11.2,2021-12-26 08:00:00+01:00,5.6,18.9,18.8,14.1,,,,,,,
2021-12-26 09:00:00+01:00,12.4,-7.8,8.9,12.2,2021-12-26 08:00:00+01:00,6.1,18.7,18.2,14.2,,,,,,,
2021-12-26 10:00:00+01:00,14.2,-6.5,9.1,13.1,2021-12-26 08:00:00+01:00,7.2,18.1,19.5,14.5,,,,,,,
2021-12-26 11:00:00+01:00,15.3,-4.9,9.5,14.1,2021-12-26 08:00:00+01:00,8.3,17.4,21.0,14.9,,,,,,,
2021-12-26 12:00:00+01:00,15.9,-3.8,9.9,13.5,2021-12-26 08:00:00+01:00,8.9,16.6,22.9,15.2,,,,,,,
2021-12-26 13:00:00+01:00,16.2,-3.1,10.3,13.3,2021-12-26 08:00:00+01:00,9.4,16.0,24.9,15.6,,,,,,,
2021-12-26 14:00:00+01:00,17.0,-2.8,11.0,13.2,2021-12-26 08:00:00+01:00,10.0,15.3,26.3,15.9,,,,,,,
2021-12-26 15:00:00+01:00,16.0,-3.7,10.6,13.0,2021-12-26 08:00:00+01:00,9.4,14.7,27.4,16.1,,,,,,,
2021-12-26 16:00:00+01:00,14.9,-4.6,10.5,12.8,2021-12-26 08:00:00+01:00,9.4,14.2,28.2,16.7,,,,,,,
2021-12-26 17:00:00+01:00,13.8,-5.1,10.3,12.5,2021-12-26 08:00:00+01:00,8.9,13.8,29.1,16.1,,,,,,,
2021-12-26 18:00:00+01:00,13.0,-5.5,10.1,12.4,2021-12-26 08:00:00+01:00,8.3,13.3,28.3,15.7,,,,,,,
2021-12-26 19:00:00+01:00,12.8,-5.9,9.8,12.2,2021-12-26 08:00:00+01:00,8.3,13.0,27.6,15.5,,,,,,,
2021-12-26 20:00:00+01:00,14.8,-5.6,9.3,12.4,2021-12-26 20:00:00+01:00,7.8,11.7,27.7,16.5,,,,,,,
2021-12-26 21:00:00+01:00,14.5,-6.1,9.4,11.9,2021-12-26 20:00:00+01:00,7.8,11.8,26.4,16.6,,,,,,,
2021-12-26 22:00:00+01:00,14.2,-6.7,8.1,11.7,2021-12-26 20:00:00+01:00,7.8,11.8,24.8,16.6,,,,,,,
2021-12-26 23:00:00+01:00,13.9,-7.8,9.6,11.5,2021-12-26 20:00:00+01:00,7.2,11.8,24.3,16.3,,,,,,,
2021-12-27 00:00:00+01:00,13.6,-7.2,9.7,11.3,2021-12-26 20:00:00+01:00,7.2,11.6,23.9,16.2,,,,,,,
2021-12-27 01:00:00+01:00,13.4,-6.7,9.7,11.2,2021-12-26 20:00:00+01:00,7.2,11.9,23.3,16.1,,,,,,,
2021-12-27 02:00:00+01:00,13.2,-6.7,9.8,10.8,2021-12-26 20:00:00+01:00,7.2,12.2,22.9,16.1,,,,,,,
2021-12-27 03:00:00+01:00,13.0,-6.7,10.0,10.0,2021-12-26 20:00:00+01:00,7.2,12.6,22.5,16.2,,,,,,,
2021-12-27 04:00:00+01:00,12.8,-7.2,10.1,9.4,2021-12-26 20:00:00+01:00,6.7,13.0,22.3,16.2,,,,,,,
2021-12-27 05:00:00+01:00,12.9,-7.2,10.0,8.9,2021-12-26 20:00:00+01:00,7.2,13.3,21.9,15.9,,,,,,,
2021-12-27 06:00:00+01:00,13.1,-7.2,9.8,8.4,2021-12-26 20:00:00+01:00,7.2,13.6,21.6,15.5,,,,,,,
2021-12-27 07:00:00+01:00,13.3,-7.2,9.7,7.2,2021-12-26 20:00:00+01:00,7.2,13.8,21.3,15.2,,,,,,,
2021-12-27 08:00:00+01:00,15.8,-7.2,9.4,7.9,2021-12-27 08:00:00+01:00,7.8,13.9,20.9,14.7,,,,,,,
2021-12-27 09:00:00+01:00,16.6,-6.1,8.9,8.9,2021-12-27 08:00:00+01:00,7.8,14.1,20.2,14.4,,,,,,,
2021-12-27 10:00:00+01:00,17.4,-5.6,9.4,10.3,2021-12-27 08:00:00+01:00,7.8,14.7,21.7,13.8,,,,,,,
2021-12-27 11:00:00+01:00,18.0,-4.4,9.4,11.8,2021-12-27 08:00:00+01:00,8.3,14.3,23.3,15.3,,,,,,,
2021-12-27 12:00:00+01:00,18.6,-3.3,9.4,13.2,2021-12-27 08:00:00+01:00,8.3,14.2,25.5,15.9,,,,,,,
2021-12-27 13:00:00+01:00,18.0,-2.8,8.9,14.2,2021-12-27 08:00:00+01:00,8.9,14.0,27.8,16.4,,,,,,,
2021-12-27 14:00:00+01:00,17.3,-2.8,9.4,13.8,2021-12-27 08:00:00+01:00,8.9,13.7,29.3,16.6,,,,,,,
2021-12-27 15:00:00+01:00,16.6,-2.8,10.6,15.3,2021-12-27 08:00:00+01:00,9.4,13.4,30.4,16.9,,,,,,,
2021-12-27 16:00:00+01:00,16.1,-2.8,11.7,13.7,2021-12-27 08:00:00+01:00,10.0,13.1,31.4,16.5,,,,,,,
2021-12-27 17:00:00+01:00,15.7,-2.8,11.1,13.3,2021-12-27 08:00:00+01:00,9.4,13.0,32.1,16.6,,,,,,,
2021-12-27 18:00:00+01:00,15.8,-2.8,10.6,12.6,2021-12-27 08:00:00+01:00,9.4,12.9,31.0,16.3,,,,,,,
2021-12-27 19:00:00+01:00,15.8,-2.8,10.6,12.0,2021-12-27 08:00:00+01:00,9.4,13.0,29.8,15.8,,,,,,,
2021-12-27 20:00:00+01:00,14.7,-2.8,10.6,12.4,2021-12-27 20:00:00+01:00,10.0,13.4,29.0,15.9,,,,,,,
2021-12-27 21:00:00+01:00,14.7,-2.8,10.6,12.3,2021-12-27 20:00:00+01:00,10.0,13.4,26.8,15.9,,,,,,,
2021-12-27 22:00:00+01:00,14.6,-2.2,10.6,11.9,2021-12-27 20:00:00+01:00,10.0,13.4,25.0,15.8,,,,,,,
2021-12-27 23:00:00+01:00,14.6,-2.2,10.6,11.6,2021-12-27 20:00:00+01:00,10.0,13.1,24.9,15.8,,,,,,,
2021-12-28 00:00:00+01:00,14.5,-2.2,10.5,11.1,2021-12-27 20:00:00+01:00,10.0,13.4,23.9,16.2,,,,,,,
2021-12-28 01:00:00+01:00,14.5,-2.2,10.9,10.7,2021-12-27 20:00:00+01:00,10.6,13.5,23.2,16.3,,,,,,,
2021-12-28 02:00:00+01:00,14.5,-2.2,11.0,10.5,2021-12-27 20:00:00+01:00,10.6,13.8,22.7,16.3,,,,,,,
2021-12-28 03:00:00+01:00,14.4,-2.2,11.3,10.2,2021-12-27 20:00:00+01:00,10.6,14.4,22.7,16.3,,,,,,,
2021-12-28 04:00:00+01:00,14.4,-2.2,11.5,10.0,2021-12-27 20:00:00+01:00,10.0,14.9,22.6,16.3,,,,,,,
2021-12-28 05:00:00+01:00,14.4,-2.2,11.5,9.6,2021-12-27 20:00:00+01:00,10.0,15.5,22.4,16.3,,,,,,,
2021-12-28 06:00:00+01:00,14.4,-2.2,11.4,8.8,2021-12-27 20:00:00+01:00,10.0,16.1,22.0,16.3,,,,,,,
2021-12-28 07:00:00+01:00,14.7,-1.7,11.5,7.7,2021-12-27 20:00:00+01:00,10.0,16.5,21.7,16.3,,,,,,,
2021-12-28 08:00:00+01:00,15.3,-1.1,11.7,10.1,2021-12-28 08:00:00+01:00,10.0,16.4,21.4,16.0,,,,,,,
2021-12-28 09:00:00+01:00,15.6,-1.1,12.2,10.4,2021-12-28 08:00:00+01:00,9.4,16.8,20.8,15.9,,,,,,,
2021-12-28 10:00:00+01:00,15.9,-0.6,12.2,11.3,2021-12-28 08:00:00+01:00,9.4,17.4,22.0,15.7,,,,,,,
2021-12-28 11:00:00+01:00,16.2,0.6,12.2,12.2,2021-12-28 08:00:00+01:00,9.4,16.5,23.5,16.2,,,,,,,
2021-12-28 12:00:00+01:00,16.4,1.1,12.8,13.6,2021-12-28 08:00:00+01:00,9.4,16.1,25.6,16.8,,,,,,,
2021-12-28 13:00:00+01:00,16.1,1.7,12.2,14.6,2021-12-28 08:00:00+01:00,8.9,15.6,27.8,17.2,,,,,,,
2021-12-28 14:00:00+01:00,15.6,2.2,11.7,15.9,2021-12-28 08:00:00+01:00,9.4,15.4,28.9,17.0,,,,,,,
2021-12-28 15:00:00+01:00,15.2,2.8,11.7,14.8,2021-12-28 08:00:00+01:00,9.4,15.2,29.8,17.4,,,,,,,
2021-12-28 16:00:00+01:00,15.0,2.8,11.1,14.0,2021-12-28 08:00:00+01:00,10.0,14.9,31.0,16.5,,,,,,,
2021-12-28 17:00:00+01:00,14.7,2.8,10.6,12.9,2021-12-28 08:00:00+01:00,10.0,14.7,30.4,16.3,,,,,,,
2021-12-28 18:00:00+01:00,14.2,2.8,11.1,11.9,2021-12-28 08:00:00+01:00,9.4,14.4,29.8,16.1,,,,,,,
2021-12-28 19:00:00+01:00,14.1,2.8,10.6,10.8,2021-12-28 08:00:00+01:00,9.4,14.2,28.6,16.0,,,,,,,
2021-12-28 20:00:00+01:00,14.1,2.8,11.1,9.1,2021-12-28 20:00:00+01:00,10.0,14.4,29.2,16.0,,,,,,,
2021-12-28 21:00:00+01:00,14.1,2.2,11.1,8.6,2021-12-28 20:00:00+01:00,9.4,14.4,28.2,15.9,,,,,,,
2021-12-28 22:00:00+01:00,14.1,1.7,11.1,8.0,2021-12-28 20:00:00+01:00,8.9,14.5,26.5,15.7,,,,,,,
2021-12-28 23:00:00+01:00,13.9,2.2,10.6,7.1,2021-12-28 20:00:00+01:00,8.3,14.6,26.3,15.6,,,,,,,
2021-12-29 00:00:00+01:00,13.4,2.2,10.6,8.3,2021-12-28 20:00:00+01:00,7.8,14.6,26.1,15.6,,,,,,,
2021-12-29 01:00:00+01:00,12.9,2.8,10.0,8.3,2021-12-28 20:00:00+01:00,7.8,14.8,25.7,15.6,,,,,,,
2021-12-29 02:00:00+01:00,12.6,2.8,10.0,8.3,2021-12-28 20:00:00+01:00,7.2,15.3,25.3,15.5,,,,,,,
2021-12-29 03:00:00+01:00,12.7,3.3,10.6,8.7,2021-12-28 20:00:00+01:00,7.8,16.1,25.1,15.6,,,,,,,
2021-12-29 04:00:00+01:00,12.8,3.3,10.6,8.9,2021-12-28 20:00:00+01:00,7.8,16.9,24.9,15.5,,,,,,,
2021-12-29 05:00:00+01:00,12.7,3.3,10.6,9.0,2021-12-28 20:00:00+01:00,7.8,17.7,24.6,15.3,,,,,,,
2021-12-29 06:00:00+01:00,12.3,2.8,10.6,9.0,2021-12-28 20:00:00+01:00,8.3,18.4,24.1,15.0,,,,,,,
2021-12-29 07:00:00+01:00,11.5,2.8,11.1,9.0,2021-12-28 20:00:00+01:00,8.3,18.9,23.6,14.8,,,,,,,
2021-12-29 08:00:00+01:00,13.9,2.5,11.1,9.6,2021-12-29 08:00:00+01:00,8.9,20.5,23.3,14.4,,,,,,,
2021-12-29 09:00:00+01:00,14.4,2.5,12.2,10.3,2021-12-29 08:00:00+01:00,9.4,21.2,22.5,14.2,,,,,,,
2021-12-29 10:00:00+01:00,15.0,2.6,13.3,11.6,2021-12-29 08:00:00+01:00,9.4,20.5,23.5,13.5,,,,,,,
2021-12-29 11:00:00+01:00,15.3,2.9,12.8,13.2,2021-12-29 08:00:00+01:00,10.6,20.0,24.7,14.9,,,,,,,
2021-12-29 12:00:00+01:00,15.6,3.4,13.9,14.5,2021-12-29 08:00:00+01:00,12.2,19.6,26.2,15.8,,,,,,,
2021-12-29 13:00:00+01:00,16.3,4.3,14.4,15.3,2021-12-29 08:00:00+01:00,13.9,19.1,27.7,16.4,,,,,,,
2021-12-29 14:00:00+01:00,15.5,3.7,14.4,15.9,2021-12-29 08:00:00+01:00,13.9,18.8,28.5,16.9,,,,,,,
2021-12-29 15:00:00+01:00,14.9,3.5,15.0,16.9,2021-12-29 08:00:00+01:00,15.0,18.4,29.1,17.8,,,,,,,
2021-12-29 16:00:00+01:00,14.5,3.3,15.0,15.4,2021-12-29 08:00:00+01:00,13.9,18.1,30.1,17.1,,,,,,,
2021-12-29 17:00:00+01:00,13.8,3.4,15.6,14.3,2021-12-29 08:00:00+01:00,13.9,17.9,29.4,16.9,,,,,,,
2021-12-29 18:00:00+01:00,12.9,3.3,15.0,12.9,2021-12-29 08:00:00+01:00,13.3,17.7,28.7,15.8,,,,,,,
2021-12-29 19:00:00+01:00,12.5,2.9,15.0,11.7,2021-12-29 08:00:00+01:00,12.8,17.4,28.1,15.0,,,,,,,
2022-01-03 13:00:00+01:00,16.9,10.0,11.7,12.7,2022-01-03 13:00:00+01:00,10.6,19.5,27.9,15.0,,,,,,,
2022-01-03 14:00:00+01:00,17.5,10.3,12.2,13.3,2022-01-03 13:00:00+01:00,11.1,18.7,29.2,15.8,,,,,,,
2022-01-03 15:00:00+01:00,16.4,10.1,12.2,13.8,2022-01-03 13:00:00+01:00,10.6,18.0,29.9,16.3,,,,,,,
2022-01-03 16:00:00+01:00,15.1,9.9,11.1,14.0,2022-01-03 13:00:00+01:00,10.6,17.4,31.3,16.4,,,,,,,
2022-01-03 17:00:00+01:00,13.7,9.4,11.7,13.9,2022-01-03 13:00:00+01:00,10.0,17.4,31.8,16.2,,,,,,,
2022-01-03 18:00:00+01:00,12.4,9.0,11.7,13.3,2022-01-03 13:00:00+01:00,9.4,17.2,31.0,15.2,,,,,,,
2022-01-03 19:00:00+01:00,11.4,8.8,12.2,12.6,2022-01-03 13:00:00+01:00,9.4,17.0,30.7,14.5,,,,,,,
2022-01-03 20:00:00+01:00,11.3,8.5,11.7,12.4,2022-01-03 13:00:00+01:00,9.4,16.7,30.1,13.6,,,,,,,
2022-01-03 21:00:00+01:00,11.2,8.2,12.2,12.4,2022-01-03 13:00:00+01:00,8.9,16.6,28.8,13.5,,,,,,,
2022-01-03 22:00:00+01:00,11.1,7.9,12.2,12.1,2022-01-03 13:00:00+01:00,8.9,16.4,27.3,13.4,,,,,,,
2022-01-03 23:00:00+01:00,10.7,7.8,11.7,11.2,2022-01-03 13:00:00+01:00,8.9,16.2,27.0,13.4,,,,,,,
2022-01-04 00:00:00+01:00,10.4,7.8,11.7,11.8,2022-01-03 13:00:00+01:00,8.9,15.8,26.4,13.7,,,,,,,
2022-01-03 20:00:00+01:00,12.7,8.1,10.5,12.5,2022-01-03 20:00:00+01:00,9.4,16.7,30.1,13.1,,,,,,,
2022-01-03 21:00:00+01:00,12.1,8.1,10.7,12.3,2022-01-03 20:00:00+01:00,9.4,16.6,28.8,13.0,,,,,,,
2022-01-03 22:00:00+01:00,12.0,7.8,10.8,11.9,2022-01-03 20:00:00+01:00,8.9,16.4,27.3,12.9,,,,,,,
2022-01-03 23:00:00+01:00,11.6,7.7,10.7,11.3,2022-01-03 20:00:00+01:00,8.9,16.2,27.0,13.0,,,,,,,
2022-01-04 00:00:00+01:00,11.0,7.8,10.6,11.8,2022-01-03 20:00:00+01:00,8.9,15.8,26.4,13.3,,,,,,,
2022-01-04 01:00:00+01:00,10.6,7.2,10.6,11.9,2022-01-03 20:00:00+01:00,8.9,16.3,25.9,13.6,,,,,,,
2022-01-04 02:00:00+01:00,10.5,7.2,10.6,12.0,2022-01-03 20:00:00+01:00,8.8,16.8,25.6,14.0,,,,,,,
2022-01-04 03:00:00+01:00,10.1,6.7,10.6,12.0,2022-01-03 20:00:00+01:00,8.8,18.1,25.6,14.4,,,,,,,
2022-01-04 04:00:00+01:00,9.5,7.2,10.6,11.9,2022-01-03 20:00:00+01:00,7.3,19.2,25.4,13.8,,,,,,,
2022-01-04 05:00:00+01:00,8.9,7.2,10.6,11.8,2022-01-03 20:00:00+01:00,7.2,20.6,25.1,13.8,,,,,,,
2022-01-04 06:00:00+01:00,8.4,7.2,10.0,11.7,2022-01-03 20:00:00+01:00,7.1,21.8,24.6,13.8,,,,,,,
